Code,Name,Manufacturer,Character,System Type,Category,Subtype,Item Type,Part Type,Description,Note,Elemental,Canonical Name,Canonical Rarity,General Category,Specific Category,Is Legendary,Matched Legendary Name,Moved From Manufacturer,Moved Manufacturer Type,Search Text
{243:12},repair_kit.part_firmware_goojfc,,,Firmware,Repkit,GooJFC,Repkit,GooJFC,,,,repair_kit.part_firmware_goojfc,Common,Other,GooJFC,False,,Firmware,Firmware,{243:12} repair_kit.part_firmware_goojfc firmware repkit goojfc common other goojfc
{243:13},repair_kit.part_firmware_atlas_ex,,,Firmware,Repkit,Atlas E.X.,Repkit,Atlas E.X.,,,,repair_kit.part_firmware_atlas_ex,Common,Other,Atlas E.X.,False,,Firmware,Firmware,{243:13} repair_kit.part_firmware_atlas_ex firmware repkit atlas e.x. common other atlas e.x.
{243:14},repair_kit.part_firmware_atlas_infinum,,,Firmware,Repkit,Atlas Infinum,Repkit,Atlas Infinum,,,,repair_kit.part_firmware_atlas_infinum,Common,Other,Atlas Infinum,False,,Firmware,Firmware,{243:14} repair_kit.part_firmware_atlas_infinum firmware repkit atlas infinum common other atlas infinum
{243:15},repair_kit.part_firmware_trickshot,,,Firmware,Repkit,Trickshot,Repkit,Trickshot,,,,repair_kit.part_firmware_trickshot,Common,Other,Trickshot,False,,Firmware,Firmware,{243:15} repair_kit.part_firmware_trickshot firmware repkit trickshot common other trickshot
{243:16},repair_kit.part_firmware_jacked,,,Firmware,Repkit,Jacked,Repkit,Jacked,,,,repair_kit.part_firmware_jacked,Common,Other,Jacked,False,,Firmware,Firmware,{243:16} repair_kit.part_firmware_jacked firmware repkit jacked common other jacked
{243:17},repair_kit.part_firmware_get_throwin,,,Firmware,Repkit,Get Throwin',Repkit,Get Throwin',,,,repair_kit.part_firmware_get_throwin,Common,Other,Get Throwin',False,,Firmware,Firmware,{243:17} repair_kit.part_firmware_get_throwin firmware repkit get throwin' common other get throwin'
{243:18},repair_kit.part_firmware_heating_up,,,Firmware,Repkit,Heating Up,Repkit,Heating Up,,,,repair_kit.part_firmware_heating_up,Common,Other,Heating Up,False,,Firmware,Firmware,{243:18} repair_kit.part_firmware_heating_up firmware repkit heating up common other heating up
{243:19},repair_kit.part_firmware_bullets_to_spare,,,Firmware,Repkit,Bullets to Spare,Repkit,Bullets to Spare,,,,repair_kit.part_firmware_bullets_to_spare,Common,Other,Bullets to Spare,False,,Firmware,Firmware,{243:19} repair_kit.part_firmware_bullets_to_spare firmware repkit bullets to spare common other bullets to spare
{243:20},repair_kit.part_firmware_daeddy_o,,,Firmware,Repkit,Daed-dy O',Repkit,Daed-dy O',,,,repair_kit.part_firmware_daeddy_o,Common,Other,Daed-dy O',False,,Firmware,Firmware,{243:20} repair_kit.part_firmware_daeddy_o firmware repkit daed-dy o' common other daed-dy o'
{243:21},repair_kit.part_aug_u_rep_kit_duration_sec_jak_vla,,,,Perk,Everlasting,Repkit,Everlasting,+20% Capacity and Duration,,Use with JAK or VLA repkits,+20% Capacity and Duration,Common,Other,Everlasting,False,,Perk,Other,{243:21} repair_kit.part_aug_u_rep_kit_duration_sec_jak_vla perk repkit everlasting +20% capacity and duration use with jak or vla repkits common other everlasting
{243:22},repair_kit.part_aug_D_Elemental_Resist_Shock_sec,,,Resistance,Repkit,Shock,Repkit,Shock,+50% Shock Resistance for 10s,,,+50% Shock Resistance for 10s,Common,Other,Shock,False,,Resistance,Other,{243:22} repair_kit.part_aug_d_elemental_resist_shock_sec resistance repkit shock +50% shock resistance for 10s common other shock
{243:23},repair_kit.part_aug_D_Elemental_Resist_Radiation_sec,,,Resistance,Repkit,Radiation,Repkit,Radiation,+50% Radiation Resistance for 10s,,,+50% Radiation Resistance for 10s,Common,Other,Radiation,False,,Resistance,Other,{243:23} repair_kit.part_aug_d_elemental_resist_radiation_sec resistance repkit radiation +50% radiation resistance for 10s common other radiation
{243:24},repair_kit.part_aug_D_Elemental_Resist_Fire_sec,,,Resistance,Repkit,Fire,Repkit,Fire,+50% Fire Resistance for 10s,,,+50% Fire Resistance for 10s,Common,Other,Fire,False,,Resistance,Other,{243:24} repair_kit.part_aug_d_elemental_resist_fire_sec resistance repkit fire +50% fire resistance for 10s common other fire
{243:25},repair_kit.part_aug_D_Elemental_Resist_Cryo_sec,,,Resistance,Repkit,Cryo,Repkit,Cryo,+50% Cryo Resistance for 10s,,,+50% Cryo Resistance for 10s,Common,Other,Cryo,False,,Resistance,Other,{243:25} repair_kit.part_aug_d_elemental_resist_cryo_sec resistance repkit cryo +50% cryo resistance for 10s common other cryo
{243:26},repair_kit.part_aug_D_Elemental_Resist_Corrosive_sec,,,Resistance,Repkit,Corrosive,Repkit,Corrosive,+50% Corrosive Resistance for 10s,,,+50% Corrosive Resistance for 10s,Common,Other,Corrosive,False,,Resistance,Other,{243:26} repair_kit.part_aug_d_elemental_resist_corrosive_sec resistance repkit corrosive +50% corrosive resistance for 10s common other corrosive
{243:27},repair_kit.part_aug_ele_immunity_shock_sec,,,Immunity,Repkit,Shock,Repkit,Shock,Shock Immunity for 3s,,,Shock Immunity for 3s,Common,Other,Shock,False,,Immunity,Other,{243:27} repair_kit.part_aug_ele_immunity_shock_sec immunity repkit shock shock immunity for 3s common other shock
{243:28},repair_kit.part_aug_ele_immunity_radiation_sec,,,Immunity,Repkit,Radiation,Repkit,Radiation,Radiation Immunity for 3s,,,Radiation Immunity for 3s,Common,Other,Radiation,False,,Immunity,Other,{243:28} repair_kit.part_aug_ele_immunity_radiation_sec immunity repkit radiation radiation immunity for 3s common other radiation
{243:29},repair_kit.part_aug_ele_immunity_fire_sec,,,Immunity,Repkit,Fire,Repkit,Fire,Fire Immunity for 3s,,,Fire Immunity for 3s,Common,Other,Fire,False,,Immunity,Other,{243:29} repair_kit.part_aug_ele_immunity_fire_sec immunity repkit fire fire immunity for 3s common other fire
{243:30},repair_kit.part_aug_ele_immunity_cryo_sec,,,Immunity,Repkit,Cryo,Repkit,Cryo,Cryo Immunity for 3s,,,Cryo Immunity for 3s,Common,Other,Cryo,False,,Immunity,Other,{243:30} repair_kit.part_aug_ele_immunity_cryo_sec immunity repkit cryo cryo immunity for 3s common other cryo
{243:31},repair_kit.part_aug_ele_immunity_corrosive_sec,,,Immunity,Repkit,Corrosive,Repkit,Corrosive,Corrosive Immunity for 3s,,,Corrosive Immunity for 3s,Common,Other,Corrosive,False,,Immunity,Other,{243:31} repair_kit.part_aug_ele_immunity_corrosive_sec immunity repkit corrosive corrosive immunity for 3s common other corrosive
{243:32},repair_kit.part_aug_ele_splat_shock,,,,Repkit,Splat,Repkit,Shock Splat,Spawns a Shock Splat,,,Spawns a Shock Splat,Common,Other,Shock Splat,False,,Splat,Other,{243:32} repair_kit.part_aug_ele_splat_shock splat repkit shock splat spawns a shock splat common other shock splat
{243:33},repair_kit.part_aug_ele_splat_radiation,,,,Repkit,Splat,Repkit,Radiation Splat,Spawns a Radiation Splat,,,Spawns a Radiation Splat,Common,Other,Radiation Splat,False,,Splat,Other,{243:33} repair_kit.part_aug_ele_splat_radiation splat repkit radiation splat spawns a radiation splat common other radiation splat
{243:34},repair_kit.part_aug_ele_splat_cryo,,,,Repkit,Splat,Repkit,Cryo Splat,Spawns a Cryo Splat,,,Spawns a Cryo Splat,Common,Other,Cryo Splat,False,,Splat,Other,{243:34} repair_kit.part_aug_ele_splat_cryo splat repkit cryo splat spawns a cryo splat common other cryo splat
{243:35},repair_kit.part_aug_ele_splat_corrosive,,,,Repkit,Splat,Repkit,Corrosive Splat,Spawns a Corrosive Splat,,,Spawns a Corrosive Splat,Common,Other,Corrosive Splat,False,,Splat,Other,{243:35} repair_kit.part_aug_ele_splat_corrosive splat repkit corrosive splat spawns a corrosive splat common other corrosive splat
{243:36},repair_kit.part_aug_ele_splat_fire,,,,Repkit,Splat,Repkit,Fire Splat,Spawns a Fire Splat,,,Spawns a Fire Splat,Common,Other,Fire Splat,False,,Splat,Other,{243:36} repair_kit.part_aug_ele_splat_fire splat repkit fire splat spawns a fire splat common other fire splat
{243:37},repair_kit.part_aug_ele_nova_Corrosive,,,,Repkit,Nova,Repkit,Corrosive Nova,Releases a Corrosive Nova,,,Releases a Corrosive Nova,Common,Other,Corrosive Nova,False,,Nova,Other,{243:37} repair_kit.part_aug_ele_nova_corrosive nova repkit corrosive nova releases a corrosive nova common other corrosive nova
{243:38},repair_kit.part_aug_ele_nova_Cryo,,,,Repkit,Nova,Repkit,Cryo Nova,Releases a Cryo Nova,,,Releases a Cryo Nova,Common,Other,Cryo Nova,False,,Nova,Other,{243:38} repair_kit.part_aug_ele_nova_cryo nova repkit cryo nova releases a cryo nova common other cryo nova
{243:39},repair_kit.part_aug_ele_nova_Fire,,,,Repkit,Nova,Repkit,Fire Nova,Releases a Fire Nova,,,Releases a Fire Nova,Common,Other,Fire Nova,False,,Nova,Other,{243:39} repair_kit.part_aug_ele_nova_fire nova repkit fire nova releases a fire nova common other fire nova
{243:40},repair_kit.part_aug_ele_nova_Radiaion,,,,Repkit,Nova,Repkit,Radiation Nova,Releases a Radiation Nova,,,Releases a Radiation Nova,Common,Other,Radiation Nova,False,,Nova,Other,{243:40} repair_kit.part_aug_ele_nova_radiaion nova repkit radiation nova releases a radiation nova common other radiation nova
{243:41},repair_kit.part_aug_ele_nova_Shock,,,,Repkit,Nova,Repkit,Shock Nova,Releases a Shock Nova,,,Releases a Shock Nova,Common,Other,Shock Nova,False,,Nova,Other,{243:41} repair_kit.part_aug_ele_nova_shock nova repkit shock nova releases a shock nova common other shock nova
{243:42},repair_kit.part_aug_ele_immunity_shock,,,Immunity,Repkit,Shock,Repkit,Shock,Shock Immunity for 3s,,,Shock Immunity for 3s,Common,Other,Shock,False,,Immunity,Other,{243:42} repair_kit.part_aug_ele_immunity_shock immunity repkit shock shock immunity for 3s common other shock
{243:43},repair_kit.part_aug_ele_immunity_radiation,,,Immunity,Repkit,Radiation,Repkit,Radiation,Radiation Immunity for 3s,,,Radiation Immunity for 3s,Common,Other,Radiation,False,,Immunity,Other,{243:43} repair_kit.part_aug_ele_immunity_radiation immunity repkit radiation radiation immunity for 3s common other radiation
{243:44},repair_kit.part_aug_ele_immunity_fire,,,Immunity,Repkit,Fire,Repkit,Fire,Fire Immunity for 3s,,,Fire Immunity for 3s,Common,Other,Fire,False,,Immunity,Other,{243:44} repair_kit.part_aug_ele_immunity_fire immunity repkit fire fire immunity for 3s common other fire
{243:45},repair_kit.part_aug_ele_immunity_cryo,,,Immunity,Repkit,Cryo,Repkit,Cryo,Cryo Immunity for 3s,,,Cryo Immunity for 3s,Common,Other,Cryo,False,,Immunity,Other,{243:45} repair_kit.part_aug_ele_immunity_cryo immunity repkit cryo cryo immunity for 3s common other cryo
{243:46},repair_kit.part_aug_ele_immunity_corrosive,,,Immunity,Repkit,Corrosive,Repkit,Corrosive,Corrosive Immunity for 3s,,,Corrosive Immunity for 3s,Common,Other,Corrosive,False,,Immunity,Other,{243:46} repair_kit.part_aug_ele_immunity_corrosive immunity repkit corrosive corrosive immunity for 3s common other corrosive
{243:47},repair_kit.part_aug_D_Elemental_Resist_Radiation,,,Resistance,Repkit,Radiation,Repkit,Radiation,+50% Radiation Resistance for 10s,,,+50% Radiation Resistance for 10s,Common,Other,Radiation,False,,Resistance,Other,{243:47} repair_kit.part_aug_d_elemental_resist_radiation resistance repkit radiation +50% radiation resistance for 10s common other radiation
{243:48},repair_kit.part_aug_D_Elemental_Resist_Cryo,,,Resistance,Repkit,Cryo,Repkit,Cryo,+50% Cryo Resistance for 10s,,,+50% Cryo Resistance for 10s,Common,Other,Cryo,False,,Resistance,Other,{243:48} repair_kit.part_aug_d_elemental_resist_cryo resistance repkit cryo +50% cryo resistance for 10s common other cryo
{243:49},repair_kit.part_aug_D_Elemental_Resist_Shock,,,Resistance,Repkit,Shock,Repkit,Shock,+50% Shock Resistance for 10s,,,+50% Shock Resistance for 10s,Common,Other,Shock,False,,Resistance,Other,{243:49} repair_kit.part_aug_d_elemental_resist_shock resistance repkit shock +50% shock resistance for 10s common other shock
{243:50},repair_kit.part_aug_D_Elemental_Resist_Fire,,,Resistance,Repkit,Fire,Repkit,Fire,+50% Fire Resistance for 10s,,,+50% Fire Resistance for 10s,Common,Other,Fire,False,,Resistance,Other,{243:50} repair_kit.part_aug_d_elemental_resist_fire resistance repkit fire +50% fire resistance for 10s common other fire
{243:51},repair_kit.part_aug_D_Elemental_Resist_Corrosive,,,Resistance,Repkit,Corrosive,Repkit,Corrosive,+50% Corrosive Resistance for 10s,,,+50% Corrosive Resistance for 10s,Common,Other,Corrosive,False,,Resistance,Other,{243:51} repair_kit.part_aug_d_elemental_resist_corrosive resistance repkit corrosive +50% corrosive resistance for 10s common other corrosive
{243:52},repair_kit.part_aug_d_aoe_heal,,,,Perk,Medic,Repkit,Medic,Heals nearby allies for 50% of the healing amount,,,Heals nearby allies for 50% of the healing amount,Common,Other,Medic,False,,Perk,Other,{243:52} repair_kit.part_aug_d_aoe_heal perk repkit medic heals nearby allies for 50% of the healing amount common other medic
{243:53},No Stat Changes,,,,Part,PLACEHOLDER,Repkit,PLACEHOLDER,No Stat Changes,,Used when no primary perk is selected,No Stat Changes,Common,Other,PLACEHOLDER,False,,Part,Other,{243:53} no stat changes part repkit placeholder no stat changes used when no primary perk is selected common other placeholder
{243:54},repair_kit.part_aug_d_Overshield,,,,Perk,Overshield,Repkit,Overshield,Overshield of initial heal amount instead of healing,,,Overshield of initial heal amount instead of healing,Common,Shield Part,Overshield,False,,Perk,Other,{243:54} repair_kit.part_aug_d_overshield perk repkit overshield overshield of initial heal amount instead of healing common shield part overshield
{243:55},No Stat Changes,,,,Part,PLACEHOLDER,Repkit,PLACEHOLDER,No Stat Changes,,Used when no primary perk is selected,No Stat Changes,Common,Other,PLACEHOLDER,False,,Part,Other,{243:55} no stat changes part repkit placeholder no stat changes used when no primary perk is selected common other placeholder
{243:56},repair_kit.part_aug_d_HealthBurst,,,,Perk,Health Burst,Repkit,Health Burst,Additional burst of 50% of initial value after 8s,,,Additional burst of 50% of initial value after 8s,Common,Other,Health Burst,False,,Perk,Other,{243:56} repair_kit.part_aug_d_healthburst perk repkit health burst additional burst of 50% of initial value after 8s common other health burst
{243:57},repair_kit.part_aug_d_ShieldCharge,,,,Perk,Power Cycle,Repkit,Power Cycle,Instantly start recharging Energy Shield,,,Instantly start recharging Energy Shield,Legendary,Other,Power Cycle,True,Power Cycle,Perk,Other,{243:57} repair_kit.part_aug_d_shieldcharge perk repkit power cycle instantly start recharging energy shield legendary other power cycle
{243:58},repair_kit.part_aug_d_Lifesteal,,,,Perk,Leech,Repkit,Leech,30% Lifesteal for 8s,,,30% Lifesteal for 8s,Common,Other,Leech,False,,Perk,Other,{243:58} repair_kit.part_aug_d_lifesteal perk repkit leech 30% lifesteal for 8s common other leech
{243:59},repair_kit.part_aug_d_Dmg_Reduction_On_Use,,,,Perk,Tank,Repkit,Tank,-50% Damage Taken for 8s,,,-50% Damage Taken for 8s,Common,Other,Tank,False,,Perk,Other,{243:59} repair_kit.part_aug_d_dmg_reduction_on_use perk repkit tank -50% damage taken for 8s common other tank
{243:60},repair_kit.part_aug_u_rep_kit_duration,,,,Perk,Everlasting,Repkit,Everlasting,+20% Capacity and Duration,,,+20% Capacity and Duration,Common,Other,Everlasting,False,,Perk,Other,{243:60} repair_kit.part_aug_u_rep_kit_duration perk repkit everlasting +20% capacity and duration common other everlasting
{243:61},repair_kit.part_aug_u_alldmg_on_use,,,,Perk,Enrage,Repkit,Enrage,"+30% Damage Dealt, +15% Damage Taken for 8s",,,"+30% Damage Dealt, +15% Damage Taken for 8s",Common,Other,Enrage,False,,Perk,Other,"{243:61} repair_kit.part_aug_u_alldmg_on_use perk repkit enrage +30% damage dealt, +15% damage taken for 8s common other enrage"
{243:62},repair_kit.part_aug_u_askill_cooldown_on_use,,,,Perk,Accelerator,Repkit,Accelerator,+100% Action Skill Cooldown Rate for 8s,,,+100% Action Skill Cooldown Rate for 8s,Common,Other,Accelerator,False,,Perk,Other,{243:62} repair_kit.part_aug_u_askill_cooldown_on_use perk repkit accelerator +100% action skill cooldown rate for 8s common other accelerator
{243:63},repair_kit.part_aug_o_elemental_dmg_on_use,,,,Perk,Elemental Affinity,Repkit,Elemental Affinity,+25% Elemental Damage for 8s,,,+25% Elemental Damage for 8s,Common,Other,Elemental Affinity,False,,Perk,Other,{243:63} repair_kit.part_aug_o_elemental_dmg_on_use perk repkit elemental affinity +25% elemental damage for 8s common other elemental affinity
