Code,Name,Manufacturer,Item Type,Part Type,Description,Info,Elemental
{247:131},Enhancement.part_Stat3_wt_SG_splashdamage,Enhancements,Stats,Shotgun Splash Damage,Shotgun Splash Damage +38%,,
{247:132},Enhancement.part_Stat3_wt_SG_reloadspeed,Enhancements,Stats,Shotgun Reload Speed,Shotgun Reload Speed +38%,,
{247:133},Enhancement.part_Stat3_wt_SG_magsize,Enhancements,Stats,Shotgun Magazine Size,Shotgun Magazine +75%,,
{247:134},Enhancement.part_Stat3_wt_SG_firerate,Enhancements,Stats,Shotgun Fire Rate,Shotgun Fire Rate +38%,,
{247:135},Enhancement.part_Stat3_wt_SG_equipspeed,Enhancements,Stats,Shotgun Equip Speed,Shotgun Equip Speed +150%,,
{247:136},Enhancement.part_Stat3_wt_SG_damage,Enhancements,Stats,Shotgun Damage,Shotgun Damage +38%,,
{247:137},Enhancement.part_Stat3_wt_SG_criticaldamage,Enhancements,Stats,Shotgun Critical Damage,Shotgun Crit Damage +75%,,
{247:138},Enhancement.part_Stat3_wt_SG_ads_proficiency,Enhancements,Stats,Shotgun ADS Proficiency,Shotgun ADS +75%,,
{247:139},Enhancement.part_Stat3_wt_SG_accuracy,Enhancements,Stats,Shotgun Accuracy,Shotgun Accuracy +75%,,
{247:140},Enhancement.part_Stat3_wt_PS_statuseffectdamage,Enhancements,Stats,Pistol Status Effect Damage,Pistol Status Effect Damage +38%,,
{247:141},Enhancement.part_Stat3_wt_PS_statuseffectchance,Enhancements,Stats,Pistol Status Effect Chance,Pistol Status Effect Chance +38%,,
{247:142},Enhancement.part_Stat3_wt_PS_splashradius,Enhancements,Stats,Pistol Splash Radius,Pistol Splash Radius +75%,,
{247:143},Enhancement.part_Stat3_wt_PS_splashdamage,Enhancements,Stats,Pistol Splash Damage,Pistol Splash Damage +38%,,
{247:144},Enhancement.part_Stat3_wt_PS_reloadspeed,Enhancements,Stats,Pistol Reload Speed,Pistol Reload Speed +38%,,
{247:145},Enhancement.part_Stat3_wt_PS_magsize,Enhancements,Stats,Pistol Magazine Size,Pistol Magazine +75%,,
{247:146},Enhancement.part_Stat3_wt_PS_firerate,Enhancements,Stats,Pistol Fire Rate,Pistol Fire Rate +38%,,
{247:147},Enhancement.part_Stat3_wt_PS_equipspeed,Enhancements,Stats,Pistol Equip Speed,Pistol Equip Speed +150%,,
{247:148},Enhancement.part_Stat3_wt_PS_damage,Enhancements,Stats,Pistol Damage,Pistol Damage +38%,,
{247:149},Enhancement.part_Stat3_wt_PS_criticaldamage,Enhancements,Stats,Pistol Critical Damage,Pistol Crit Damage +75%,,
{247:150},Enhancement.part_Stat3_wt_PS_ads_proficiency,Enhancements,Stats,Pistol ADS Proficiency,Pistol ADS +75%,,
{247:151},Enhancement.part_Stat3_wt_PS_accuracy,Enhancements,Stats,Pistol Accuracy,Pistol Accuracy +75%,,
{247:152},Enhancement.part_Stat3_wt_AR_statuseffectdamage,Enhancements,Stats,AR Status Effect Damage,AR Status Effect Damage +38%,,
{247:153},Enhancement.part_Stat3_wt_AR_statuseffectchance,Enhancements,Stats,AR Status Effect Chance,AR Status Effect Chance +38%,,
{247:154},Enhancement.part_Stat3_wt_AR_splashradius,Enhancements,Stats,AR Splash Radius,AR Splash Radius +75%,,
{247:155},Enhancement.part_Stat3_wt_AR_splashdamage,Enhancements,Stats,AR Splash Damage,AR Splash Damage +38%,,
{247:156},Enhancement.part_Stat3_wt_AR_reloadspeed,Enhancements,Stats,AR Reload Speed,AR Reload Speed +38%,,
{247:157},Enhancement.part_Stat3_wt_AR_magsize,Enhancements,Stats,AR Magazine Size,AR Magazine +75%,,
{247:158},Enhancement.part_Stat3_wt_AR_firerate,Enhancements,Stats,AR Fire Rate,AR Fire Rate +38%,,
{247:159},Enhancement.part_Stat3_wt_AR_equipspeed,Enhancements,Stats,AR Equip Speed,AR Equip Speed +150%,,
{247:160},Enhancement.part_Stat3_wt_AR_damage,Enhancements,Stats,AR Damage,AR Damage +38%,,
{247:161},Enhancement.part_Stat3_wt_AR_criticaldamage,Enhancements,Stats,AR Critical Damage,AR Crit Damage +75%,,
{247:162},Enhancement.part_Stat3_wt_AR_ads_proficiency,Enhancements,Stats,AR ADS Proficiency,AR ADS +75%,,
{247:163},Enhancement.part_Stat3_wt_AR_accuracy,Enhancements,Stats,AR Accuracy,AR Accuracy +75%,,
{247:164},Enhancement.part_Stat3_weapon_splashradius,Enhancements,Stats,Gun Splash Radius,Gun Splash Radius +50%,,
{247:165},Enhancement.part_Stat3_weapon_splashdamage,Enhancements,Stats,Gun Splash Damage,Gun Splash Damage +25%,,
{247:166},Enhancement.part_Stat3_weapon_reloadspeed,Enhancements,Stats,Gun Reload Speed,Gun Reload Speed +25%,,
{247:167},Enhancement.part_Stat3_weapon_magsize,Enhancements,Stats,Gun Magazine Size,Gun Magazine +50%,,
{247:168},Enhancement.part_Stat3_weapon_firerate,Enhancements,Stats,Gun Fire Rate,Gun Fire Rate +25%,,
{247:169},Enhancement.part_Stat3_weapon_equipspeed,Enhancements,Stats,Gun Equip Speed,Gun Equip Speed +100%,,
{247:170},Enhancement.part_Stat3_weapon_damage,Enhancements,Stats,Gun Damage,Gun Damage +25%,,
{247:171},Enhancement.part_Stat3_weapon_critical_damage,Enhancements,Stats,Gun Critical Damage,Gun Crit Damage +50%,,
{247:172},Enhancement.part_Stat3_weapon_ads_proficiency,Enhancements,Stats,Gun ADS Proficiency,Gun ADS +50%,,
{247:173},Enhancement.part_Stat3_weapon_accuracy,Enhancements,Stats,Gun Accuracy,Gun Accuracy +50%,,
{247:174},Enhancement.part_Stat3_statuseffect_damage,Enhancements,Stats,Gun Status Effect Damage,Gun Status Effect Damage +25%,,
{247:175},Enhancement.part_Stat3_statuseffect_chance,Enhancements,Stats,Gun Status Effect Chance,Gun Status Effect Chance +25%,,
{247:176},Enhancement.part_Stat2_statuseffect_chance,Enhancements,Stats,Gun Status Effect Chance,Gun Status Effect Chance +25%,,
{247:177},Enhancement.part_Stat2_statuseffect_damage,Enhancements,Stats,Gun Status Effect Damage,Gun Status Effect Damage +25%,,
{247:178},Enhancement.part_Stat2_weapon_accuracy,Enhancements,Stats,Gun Accuracy,Gun Accuracy +50%,,
{247:179},Enhancement.part_Stat2_weapon_ads_proficiency,Enhancements,Stats,Gun ADS Proficiency,Gun ADS +50%,,
{247:180},Enhancement.part_Stat2_weapon_criticaldamage,Enhancements,Stats,Gun Critical Damage,Gun Crit Damage +50%,,
{247:181},Enhancement.part_Stat2_weapon_damage,Enhancements,Stats,Gun Damage,Gun Damage +25%,,
{247:182},Enhancement.part_Stat2_weapon_equipspeed,Enhancements,Stats,Gun Equip Speed,Gun Equip Speed +100%,,
{247:183},Enhancement.part_Stat2_weapon_firerate,Enhancements,Stats,Gun Fire Rate,Gun Fire Rate +25%,,
{247:184},Enhancement.part_Stat2_weapon_magsize,Enhancements,Stats,Gun Magazine Size,Gun Magazine +50%,,
{247:185},Enhancement.part_Stat2_weapon_reloadspeed,Enhancements,Stats,Gun Reload Speed,Gun Reload Speed +25%,,
{247:186},Enhancement.part_Stat2_weapon_splashdamage,Enhancements,Stats,Gun Splash Damage,Gun Splash Damage +25%,,
{247:187},Enhancement.part_Stat2_weapon_splashradius,Enhancements,Stats,Gun Splash Radius,Gun Splash Radius +50%,,
{247:188},Enhancement.part_Stat2_wt_AR_accuracy,Enhancements,Stats,AR Accuracy,AR Accuracy +75%,,
{247:189},Enhancement.part_Stat2_wt_AR_ads_proficiency,Enhancements,Stats,AR ADS Proficiency,AR ADS +75%,,
{247:190},Enhancement.part_Stat2_wt_AR_criticaldamage,Enhancements,Stats,AR Critical Damage,AR Crit Damage +75%,,
{247:191},Enhancement.part_Stat2_wt_AR_damage,Enhancements,Stats,AR Damage,AR Damage +38%,,
{247:192},Enhancement.part_Stat2_wt_AR_equipspeed,Enhancements,Stats,AR Equip Speed,AR Equip Speed +150%,,
{247:193},Enhancement.part_Stat2_wt_AR_firerate,Enhancements,Stats,AR Fire Rate,AR Fire Rate +38%,,
{247:194},Enhancement.part_Stat2_wt_AR_magsize,Enhancements,Stats,AR Magazine Size,AR Magazine +75%,,
{247:195},Enhancement.part_Stat2_wt_AR_reloadspeed,Enhancements,Stats,AR Reload Speed,AR Reload Speed +38%,,
{247:196},Enhancement.part_Stat2_wt_AR_splashdamage,Enhancements,Stats,AR Splash Damage,AR Splash Damage +38%,,
{247:197},Enhancement.part_Stat2_wt_AR_splashradius,Enhancements,Stats,AR Splash Radius,AR Splash Radius +75%,,
{247:198},Enhancement.part_Stat2_wt_AR_statuseffectchance,Enhancements,Stats,AR Status Effect Chance,AR Status Effect Chance +38%,,
{247:199},Enhancement.part_Stat2_wt_AR_statuseffectdamage,Enhancements,Stats,AR Status Effect Damage,AR Status Effect Damage +38%,,
{247:200},Enhancement.part_Stat2_wt_PS_accuracy,Enhancements,Stats,Pistol Accuracy,Pistol Accuracy +75%,,
{247:201},Enhancement.part_Stat2_wt_PS_ads_proficiency,Enhancements,Stats,Pistol ADS Proficiency,Pistol ADS +75%,,
{247:202},Enhancement.part_Stat2_wt_PS_criticaldamage,Enhancements,Stats,Pistol Critical Damage,Pistol Crit Damage +75%,,
{247:203},Enhancement.part_Stat2_wt_PS_damage,Enhancements,Stats,Pistol Damage,Pistol Damage +38%,,
{247:204},Enhancement.part_Stat2_wt_PS_equipspeed,Enhancements,Stats,Pistol Equip Speed,Pistol Equip Speed +150%,,
{247:205},Enhancement.part_Stat2_wt_PS_firerate,Enhancements,Stats,Pistol Fire Rate,Pistol Fire Rate +38%,,
{247:206},Enhancement.part_Stat2_wt_PS_magsize,Enhancements,Stats,Pistol Magazine Size,Pistol Magazine +75%,,
{247:207},Enhancement.part_Stat2_wt_PS_reloadspeed,Enhancements,Stats,Pistol Reload Speed,Pistol Reload Speed +38%,,
{247:208},Enhancement.part_Stat2_wt_PS_splashdamage,Enhancements,Stats,Pistol Splash Damage,Pistol Splash Damage +38%,,
{247:209},Enhancement.part_Stat2_wt_PS_splashradius,Enhancements,Stats,Pistol Splash Radius,Pistol Splash Radius +75%,,
{247:210},Enhancement.part_Stat2_wt_PS_statuseffectchance,Enhancements,Stats,Pistol Status Effect Chance,Pistol Status Effect Chance +38%,,
{247:211},Enhancement.part_Stat2_wt_PS_statuseffectdamage,Enhancements,Stats,Pistol Status Effect Damage,Pistol Status Effect Damage +38%,,
{247:212},Enhancement.part_Stat2_wt_SG_accuracy,Enhancements,Stats,Shotgun Accuracy,Shotgun Accuracy +75%,,
{247:213},Enhancement.part_Stat2_wt_SG_ads_proficiency,Enhancements,Stats,Shotgun ADS Proficiency,Shotgun ADS +75%,,
{247:214},Enhancement.part_Stat2_wt_SG_criticaldamage,Enhancements,Stats,Shotgun Critical Damage,Shotgun Crit Damage +75%,,
{247:215},Enhancement.part_Stat2_wt_SG_damage,Enhancements,Stats,Shotgun Damage,Shotgun Damage +38%,,
{247:216},Enhancement.part_Stat2_wt_SG_equipspeed,Enhancements,Stats,Shotgun Equip Speed,Shotgun Equip Speed +150%,,
{247:217},Enhancement.part_Stat2_wt_SG_firerate,Enhancements,Stats,Shotgun Fire Rate,Shotgun Fire Rate +38%,,
{247:218},Enhancement.part_Stat2_wt_SG_magsize,Enhancements,Stats,Shotgun Magazine Size,Shotgun Magazine +75%,,
{247:219},Enhancement.part_Stat2_wt_SG_reloadspeed,Enhancements,Stats,Shotgun Reload Speed,Shotgun Reload Speed +38%,,
{247:220},Enhancement.part_Stat2_wt_SG_splashdamage,Enhancements,Stats,Shotgun Splash Damage,Shotgun Splash Damage +38%,,
{247:221},Enhancement.part_Stat2_wt_SG_splashradius,Enhancements,Stats,Shotgun Splash Radius,Shotgun Splash Radius +75%,,
{247:222},Enhancement.part_Stat2_wt_SG_statuseffectchance,Enhancements,Stats,Shotgun Status Effect Chance,Shotgun Status Effect Chance +38%,,
{247:223},Enhancement.part_Stat2_wt_SG_statuseffectdamage,Enhancements,Stats,Shotgun Status Effect Damage,Shotgun Status Effect Damage +38%,,
{247:224},Enhancement.part_Stat2_wt_SM_accuracy,Enhancements,Stats,SMG Accuracy,SMG Accuracy +75%,,
{247:225},Enhancement.part_Stat2_wt_SM_ads_proficiency,Enhancements,Stats,SMG ADS Proficiency,SMG ADS +75%,,
{247:226},Enhancement.part_Stat2_wt_SM_criticaldamage,Enhancements,Stats,SMG Critical Damage,SMG Crit Damage +75%,,
{247:227},Enhancement.part_Stat2_wt_SM_damage,Enhancements,Stats,SMG Damage,SMG Damage +38%,,
{247:228},Enhancement.part_Stat2_wt_SM_equipspeed,Enhancements,Stats,SMG Equip Speed,SMG Equip Speed +150%,,
{247:229},Enhancement.part_Stat2_wt_SM_firerate,Enhancements,Stats,SMG Fire Rate,SMG Fire Rate +38%,,
{247:230},Enhancement.part_Stat2_wt_SM_magsize,Enhancements,Stats,SMG Magazine Size,SMG Magazine +75%,,
{247:231},Enhancement.part_Stat2_wt_SM_reloadspeed,Enhancements,Stats,SMG Reload Speed,SMG Reload Speed +38%,,
{247:232},Enhancement.part_Stat2_wt_SM_splashdamage,Enhancements,Stats,SMG Splash Damage,SMG Splash Damage +38%,,
{247:233},Enhancement.part_Stat2_wt_SM_splashradius,Enhancements,Stats,SMG Splash Radius,SMG Splash Radius +75%,,
{247:234},Enhancement.part_Stat2_wt_SM_statuseffectchance,Enhancements,Stats,SMG Status Effect Chance,SMG Status Effect Chance +38%,,
{247:235},Enhancement.part_Stat2_wt_SM_statuseffectdamage,Enhancements,Stats,SMG Status Effect Damage,SMG Status Effect Damage +38%,,
{247:236},Enhancement.part_Stat2_wt_SR_accuracy,Enhancements,Stats,Sniper Accuracy,Sniper Accuracy +75%,,
{247:237},Enhancement.part_Stat2_wt_SR_ads_proficiency,Enhancements,Stats,Sniper ADS Proficiency,Sniper ADS +75%,,
{247:238},Enhancement.part_Stat2_wt_SR_criticaldamage,Enhancements,Stats,Sniper Critical Damage,Sniper Crit Damage +75%,,
{247:239},Enhancement.part_Stat2_wt_SR_damage,Enhancements,Stats,Sniper Damage,Sniper Damage +38%,,
{247:240},Enhancement.part_Stat2_wt_SR_equipspeed,Enhancements,Stats,Sniper Equip Speed,Sniper Equip Speed +150%,,
{247:241},Enhancement.part_Stat2_wt_SR_firerate,Enhancements,Stats,Sniper Fire Rate,Sniper Fire Rate +38%,,
{247:242},Enhancement.part_Stat2_wt_SR_magsize,Enhancements,Stats,Sniper Magazine Size,Sniper Magazine +75%,,
{247:243},Enhancement.part_Stat2_wt_SR_reloadspeed,Enhancements,Stats,Sniper Reload Speed,Sniper Reload Speed +38%,,
{247:244},Enhancement.part_Stat2_wt_SR_splashdamage,Enhancements,Stats,Sniper Splash Damage,Sniper Splash Damage +38%,,
{247:245},Enhancement.part_Stat2_wt_SR_splashradius,Enhancements,Stats,Sniper Splash Radius,Sniper Splash Radius +75%,,
{247:246},Enhancement.part_Stat2_wt_SR_statuseffectchance,Enhancements,Stats,Sniper Status Effect Chance,Sniper Status Effect Chance +38%,,
{247:247},Enhancement.part_Stat2_wt_SR_statuseffectdamage,Enhancements,Stats,Sniper Status Effect Damage,Sniper Status Effect Damage +38%,,
{248:1},energy_shield.part_eng_vagabond_primary,Shield,Energy Shield,Vagabond,+28% Movement Speed when Energy Shields are full,,
{248:2},energy_shield.part_eng_shield_booster_secondary,Shield,Energy Shield,Shield Booster,10% Chance for Shield Booster that refills up to 13% of Shield Capacity when damaged,,
{248:3},energy_shield.part_eng_shield_booster_primary,Shield,Energy Shield,Shield Booster,15% Chance for Shield Booster that refills up to 18% of Shield Capacity when damaged,,
{248:4},energy_shield.part_eng_berserker_secondary,Shield,Energy Shield,Berserker,+20% Melee Damage when Energy Shields are empty,,
{248:5},energy_shield.part_eng_berserker_primary,Shield,Energy Shield,Berserker,+30% Melee Damage when Energy Shields are empty,,
{248:6},energy_shield.part_eng_siphon_secondary,Shield,Energy Shield,Siphon,5% Chance for 716 Overshield when dealing Damage,,
{248:7},energy_shield.part_eng_siphon_primary,Shield,Energy Shield,Siphon,10% Chance for 1431 Overshield when dealing Damage,,
{248:8},energy_shield.part_eng_trigger_happy_secondary,Shield,Energy Shield,Trigger Happy,"+20% Fire Rate, +20% Reload Speed when Energy Shields are empty",,
{248:9},energy_shield.part_eng_trigger_happy_primary,Shield,Energy Shield,Trigger Happy,"+28% Fire Rate, +28% Reload Speed when Energy Shields are empty",,
{248:10},energy_shield.part_eng_nova_secondary,Shield,Energy Shield,Nova,Triggers a Nova that deals 7436 Damage when Energy Shield breaks,,
{248:11},energy_shield.part_eng_nova_primary,Shield,Energy Shield,Nova,Triggers a Nova that deals 11154 Damage when Energy Shield breaks,,
{248:12},energy_shield.part_eng_fleeting_secondary,Shield,Energy Shield,Fleeting,+20% Movement Speed when Energy Shields are empty,,
{248:13},energy_shield.part_eng_fleeting_primary,Shield,Energy Shield,Fleeting,+28% Movement Speed when Energy Shields are empty,,
{248:14},energy_shield.part_eng_brimming_secondary,Shield,Energy Shield,Brimming,Regenerates 149 Health/s when Energy Shields are full,,
{248:15},energy_shield.part_eng_brimming_primary,Shield,Energy Shield,Brimming,Regenerates 260 Health/s when Energy Shields are full,,
{248:16},energy_shield.part_eng_amp_secondary,Shield,Energy Shield,Amp,Shots drain 20% of Shields for +50% Gun Damage when Energy Shields are full,,
{248:17},energy_shield.part_eng_amp_primary,Shield,Energy Shield,Amp,Shots drain 28% of Shields for +100% Gun Damage when Energy Shields are full,,
{248:18},energy_shield.part_eng_recharge_rate_secondary,Shield,Energy Shield,Recharge Rate,+20% Shield Recharge Rate,,
{248:19},energy_shield.part_eng_recharge_rate_primary,Shield,Energy Shield,Recharge Rate,+30% Shield Recharge Rate,,
{248:20},energy_shield.part_eng_recharge_delay_secondary,Shield,Energy Shield,Recharge Delay,-10% Shield Recharge Delay,,
{248:21},energy_shield.part_eng_recharge_delay_primary,Shield,Energy Shield,Recharge Delay,-20% Shield Recharge Delay,,
{248:27},energy_shield.part_eng_vagabond_secondary,Shield,Energy Shield,Vagabond,+20% Movement Speed when Energy Shields are full,,
{254:1},classmod_dark_siren.body_02,Siren,Classmod,Transistor,,,
{254:2},classmod_dark_siren.body_03,Siren,Classmod,Firedancer,,,
{254:3},classmod_dark_siren.body_04,Siren,Classmod,Naturalist,,,
{254:4},classmod_dark_siren.body_05,Siren,Classmod,Weaver,,,
{254:5},classmod_dark_siren.body_06,Siren,Classmod,Radiance,,,
{254:6},classmod_dark_siren.body_07,Siren,Classmod,Ritualist,,,
{254:7},classmod_dark_siren.body_08,Siren,Classmod,Alchemist,,,
{254:8},classmod_dark_siren.body_09,Siren,Classmod,Commander,,,
{254:9},classmod_dark_siren.body_10,Siren,Classmod,Hunter,,,
{254:10},classmod_dark_siren.leg_body_01,Siren,Classmod,Technomancer,,,
{254:11},classmod_dark_siren.leg_body_02,Siren,Classmod,Avatar,,,
{254:12},classmod_dark_siren.leg_body_03,Siren,Classmod,Undead Eye,,,
{254:13},classmod_dark_siren.leg_body_04,Siren,Classmod,Kindred Spirits,,,
{254:14},classmod_dark_siren.leg_body_05,Siren,Classmod,Illusionist,,,
{254:15},classmod_dark_siren.leg_body_06,Siren,Classmod,Teen Witch,,,
{254:16},Claw and Bang,Vex,Classmod,Skill,Claw and Bang,,
{254:17},Claw and Bang,Vex,Classmod,Skill,Claw and Bang,,
{254:18},Claw and Bang,Vex,Classmod,Skill,Claw and Bang,,
{254:19},Claw and Bang,Vex,Classmod,Skill,Claw and Bang,,
{254:20},Claw and Bang,Vex,Classmod,Skill,Claw and Bang,,
{254:21},Broken Red,Vex,Classmod,Skill,Broken Red,,
{254:22},Broken Red,Vex,Classmod,Skill,Broken Red,,
{254:23},Broken Red,Vex,Classmod,Skill,Broken Red,,
{254:24},Broken Red,Vex,Classmod,Skill,Broken Red,,
{254:25},Broken Red,Vex,Classmod,Skill,Broken Red,,
{254:26},Grave Quickening,Vex,Classmod,Skill,Grave Quickening,,
{254:27},Grave Quickening,Vex,Classmod,Skill,Grave Quickening,,
{254:28},Grave Quickening,Vex,Classmod,Skill,Grave Quickening,,
{254:29},Grave Quickening,Vex,Classmod,Skill,Grave Quickening,,
{254:30},Grave Quickening,Vex,Classmod,Skill,Grave Quickening,,
{254:31},Blood Sacrifice,Vex,Classmod,Skill,Blood Sacrifice,,
{254:32},Blood Sacrifice,Vex,Classmod,Skill,Blood Sacrifice,,
{254:33},Blood Sacrifice,Vex,Classmod,Skill,Blood Sacrifice,,
{254:34},Blood Sacrifice,Vex,Classmod,Skill,Blood Sacrifice,,
{254:35},Blood Sacrifice,Vex,Classmod,Skill,Blood Sacrifice,,
{254:36},Cold Iron,Vex,Classmod,Skill,Cold Iron,,
{254:37},Cold Iron,Vex,Classmod,Skill,Cold Iron,,
{254:38},Cold Iron,Vex,Classmod,Skill,Cold Iron,,
{254:39},Cold Iron,Vex,Classmod,Skill,Cold Iron,,
{254:40},Cold Iron,Vex,Classmod,Skill,Cold Iron,,
{254:41},Volatile Essence,Vex,Classmod,Skill,Volatile Essence,,
