source,code,Manufacturer,Weapon Type,ID,Part Type,String,Model Name,"Stats (Level 50, Common)",Effects,Requirements,Stats
Item-Editor.html,{12:36},,,36,,TOR_SG.part_grip_05a_ted_legs,"Tediore reload modifier: Legs, no stat changes","Tediore reload modifier: Legs, no stat changes","Tediore reload modifier: Legs, no stat changes",,"Tediore reload modifier: Legs, no stat changes"
Item-Editor.html,{12:37},,,37,,TOR_SG.part_grip_01,+Damage,Damage mod,Damage mod,,Damage mod
Item-Editor.html,{12:38},,,38,,TOR_SG.part_grip_02,+Fire Rate,Fire Rate mod,Fire Rate mod,,Fire Rate mod
Item-Editor.html,{12:39},,,39,,TOR_SG.part_grip_03,-Reload Speed,Reload Speed mod,Reload Speed mod,,Reload Speed mod
Item-Editor.html,{12:40},,,40,,TOR_SG.part_grip_04_hyp,Hyperion Grip,"Hyperion Grip, -Acc, Acc increases with continuous fire mod","Hyperion Grip, -Acc, Acc increases with continuous fire mod",,"Hyperion Grip, -Acc, Acc increases with continuous fire mod"
Item-Editor.html,{12:41},,,41,,TOR_SG.part_underbarrel_05_ammoswitcher,Daedalus Ammo Switch,Daedalus Ammo Switch mod,Used for Daedalus Ammo switch,,Daedalus Ammo Switch mod
Item-Editor.html,{12:42},,,42,,TOR_SG.part_underbarrel_06_malswitch,Maliwan Element Switch,Maliwan Element Switch mod,Used for Maliwan elemental switch,,Maliwan Element Switch mod
Item-Editor.html,{12:43},,,43,,TOR_SG.part_underbarrel_01_seeker_missiles,Alt Fire - Seeker Missles,Alt Fire - Seeker Missles mod,Alt Fire - Seeker Missles mod,,Alt Fire - Seeker Missles mod
Item-Editor.html,{12:44},,,44,,TOR_SG.part_underbarrel_03_bounce_grenade,Alt Fire - Grenade Launcher,Alt Fire - Rolling Thunder Grenades mod,Alt Fire - Rolling Thunder Grenades mod,,Alt Fire - Rolling Thunder Grenades mod
Item-Editor.html,{12:45},,,45,,TOR_SG.part_underbarrel_04_atlas,Atlas Tracker Darts,Atlas Tracker Darts mod,Atlas Tracker Darts mod,,Atlas Tracker Darts mod
Item-Editor.html,{12:49},,,49,,TOR_SG.part_underbarrel_04_atlas_ball,Atlas Tracker Grenades,Atlas Tracker Grenades mod,Atlas Tracker Grenades mod,,Atlas Tracker Grenades mod
Item-Editor.html,{12:50},,,50,,TOR_SG.part_underbarrel_02_flameblast,Alt Fire - Flame Blast,Alt Fire - Flame Blast mod,Alt Fire - Flame Blast mod,,Alt Fire - Flame Blast mod
Item-Editor.html,{12:46},,,46,,TOR_SG.part_foregrip_02,+Fire Rate,Fire Rate mod,Fire Rate mod,,Fire Rate mod
Item-Editor.html,{12:47},,,47,,TOR_SG.part_foregrip_03,+Blast Radius,Blast Radius mod,Blast Radius mod,,Blast Radius mod
Item-Editor.html,{12:48},,,48,,TOR_SG.part_foregrip_01,+Damage,Damage mod,Damage mod,,Damage mod
Item-Editor.html,{12:61},,,61,,TOR_SG.part_barrel_01_a,+Damage,Damage mod,Damage mod,,Damage mod
Item-Editor.html,{12:62},,,62,,TOR_SG.part_barrel_01_b,+Damage,Damage mod,Damage mod,,Damage mod
Item-Editor.html,{12:63},,,63,,TOR_SG.part_barrel_01_c,+Blast Radius,Blast Radius mod,Blast Radius mod,,Blast Radius mod
Item-Editor.html,{12:64},,,64,,TOR_SG.part_barrel_01_d,+Accuracy,Accuracy mod,Accuracy mod,,Accuracy mod
Item-Editor.html,{12:65},,,65,,TOR_SG.part_barrel_02_a,+Damage,Damage mod,Damage mod,,Damage mod
Item-Editor.html,{12:66},,,66,,TOR_SG.part_barrel_02_b,+Accuracy,Accuracy mod,Accuracy mod,,Accuracy mod
Item-Editor.html,{12:67},,,67,,TOR_SG.part_barrel_02_c,+Fire Rate,Fire Rate mod,Fire Rate mod,,Fire Rate mod
Item-Editor.html,{12:68},,,68,,TOR_SG.part_barrel_02_d,+Fire Rate,Fire Rate mod,Fire Rate mod,,Fire Rate mod
Item-Editor.html,{12:96},,,96,,TOR_SG.comp_02_uncommon,Uncommon,"Item Type ID: 12, Item ID: 96 mod","Item Type ID: 12, Item ID: 96 mod",,"Item Type ID: 12, Item ID: 96 mod"
Item-Editor.html,{12:97},,,97,,TOR_SG.comp_03_rare,Rare,"Item Type ID: 12, Item ID: 97 mod","Item Type ID: 12, Item ID: 97 mod",,"Item Type ID: 12, Item ID: 97 mod"
Item-Editor.html,{12:98},,,98,,TOR_SG.comp_04_epic,Epic,"Item Type ID: 12, Item ID: 98 mod","Item Type ID: 12, Item ID: 98 mod",,"Item Type ID: 12, Item ID: 98 mod"
Item-Editor.html,{12:57},,,57,,TOR_SG.comp_05_legendary_LeadBalloon,Legendary - Lead Balloon,"Item Type ID: 12, Item ID: 57 mod",Lead Balloon,,"Item Type ID: 12, Item ID: 57 mod"
Item-Editor.html,{12:1},,,1,,TOR_SG.comp_05_legendary_Linebacker,Legendary - Linebacker,"Item Type ID: 12, Item ID: 1 mod",Linebacker,,"Item Type ID: 12, Item ID: 1 mod"
Item-Editor.html,{12:95},,,95,,TOR_SG.comp_01_common,Common,"Item Type ID: 12, Item ID: 95 mod","Item Type ID: 12, Item ID: 95 mod",,"Item Type ID: 12, Item ID: 95 mod"
Item-Editor.html,{12:2},,,2,,TOR_SG.part_body,TOR_SG_Body,"No Stat Changes, always present","No Stat Changes, always present",,"No Stat Changes, always present"
Item-Editor.html,{18:1},,,1,,VLA_AR.part_barrel_01_lucian,Lucian's Flank,Trample - Critical Hits refill up to 2 Ammo to the Gun's Magazine,Trample - Critical Hits refill up to 2 Ammo to the Gun's Magazine,,Trample - Critical Hits refill up to 2 Ammo to the Gun's Magazine
Item-Editor.html,{18:7},,,7,,VLA_AR.part_barrel_01,Buzzymuzz,"Buzzymuzz, 435 DMG, 78% Acc, 11.5/s FR mod","Buzzymuzz, 435 DMG, 78% Acc, 11.5/s FR mod",,"Buzzymuzz, 435 DMG, 78% Acc, 11.5/s FR mod"
Item-Editor.html,{18:8},,,8,,VLA_AR.part_barrel_02,Gruppagrak,"Gruppagrak, 468 DMG, 82% Acc, 9.9/s FR mod","Gruppagrak, 468 DMG, 82% Acc, 9.9/s FR mod",,"Gruppagrak, 468 DMG, 82% Acc, 9.9/s FR mod"
Item-Editor.html,{18:64},,,64,,VLA_AR.part_barrel_01_wombocombo,Wombo Combo,Rip Rockets - Rockets automatically fire from the Underbarrel,Rip Rockets - Rockets automatically fire from the Underbarrel,,Rip Rockets - Rockets automatically fire from the Underbarrel
Item-Editor.html,{18:70},,,70,,VLA_AR.part_barrel_01_dualdamage,Aegon's Dream,"Aegon's Dream, 482 DMG, 76% Acc, 12.5/s FR mod",Prophetic,,"Aegon's Dream, 482 DMG, 76% Acc, 12.5/s FR mod"
Item-Editor.html,{18:94},,,94,,VLA_AR.part_barrel_wf,Whiskey Foxtrot,"Whiskey Foxtrot, 848 DMG, 84% Acc, 6.1/s FR mod","Whiskey Foxtrot, 848 DMG, 84% Acc, 6.1/s FR mod",,"Whiskey Foxtrot, 848 DMG, 84% Acc, 6.1/s FR mod"
Item-Editor.html,{18:3},,,3,,VLA_AR.part_body_a,-Reload Speed,Reload Speed mod,Reload Speed mod,,Reload Speed mod
Item-Editor.html,{18:4},,,4,,VLA_AR.part_body_b,+Ammo,Ammo mod,Ammo mod,,Ammo mod
Item-Editor.html,{18:5},,,5,,VLA_AR.part_body_c,+Accuracy,Accuracy mod,Accuracy mod,,Accuracy mod
Item-Editor.html,{18:6},,,6,,VLA_AR.part_body_d,VLA_AR_Body_D,VLA_AR_Body_D mod,VLA_AR_Body_D mod,,VLA_AR_Body_D mod
Item-Editor.html,{18:9},,,9,,VLA_AR.part_shield_default,Hyperion Shield,Hyperion Shield mod,Hyperion Shield mod,,Hyperion Shield mod
Item-Editor.html,{18:10},,,10,,VLA_AR.part_shield_ricochet,Hyperion Ricochet Shield,Hyperion Ricochet Shield mod,Hyperion Ricochet Shield mod,,Hyperion Ricochet Shield mod
Item-Editor.html,{18:11},,,11,,VLA_AR.part_shield_ammo,Hyperion Absorb Shield,Hyperion Absorb Shield mod,Hyperion Absorb Shield mod,,Hyperion Absorb Shield mod
Item-Editor.html,{18:12},,,12,,VLA_AR.part_shield_amp,Hyperion Amp Shield,Hyperion Amp Shield mod,Hyperion Amp Shield mod,,Hyperion Amp Shield mod
Item-Editor.html,{18:18},,,18,,VLA_AR.part_mag_torgue_normal,Torgue Impact Gyrojets,Torgue Impact Gyrojets mod,Torgue Impact Gyrojets mod,,Torgue Impact Gyrojets mod
Item-Editor.html,{18:19},,,19,,VLA_AR.part_mag_torgue_sticky,Torgue Sticky Gyrojets,Torgue Sticky Gyrojets mod,Torgue Sticky Gyrojets mod,,Torgue Sticky Gyrojets mod
Item-Editor.html,{18:59},,,59,,VLA_AR.part_secondary_ammo_ps,Daedalus Pistol Ammo,Daedalus Pistol Ammo mod,Daedalus Pistol Ammo mod,,Daedalus Pistol Ammo mod
Item-Editor.html,{18:60},,,60,,VLA_AR.part_secondary_ammo_sg,Daedalus Shotgun Ammo,Daedalus Shotgun Ammo mod,Daedalus Shotgun Ammo mod,,Daedalus Shotgun Ammo mod
Item-Editor.html,{18:61},,,61,,VLA_AR.part_secondary_ammo_sm,Daedalus SMG Ammo,Daedalus SMG Ammo mod,Daedalus SMG Ammo mod,,Daedalus SMG Ammo mod
Item-Editor.html,{18:62},,,62,,VLA_AR.part_secondary_ammo_sr,Daedalus SR Ammo,Daedalus SR Ammo mod,Daedalus SR Ammo mod,,Daedalus SR Ammo mod
Item-Editor.html,{18:71},,,71,,VLA_AR.part_barrel_licensed_ted_combo,"Tediore Combo, no stat changes","Tediore Combo, no stat changes mod","Tediore Combo, no stat changes mod",,"Tediore Combo, no stat changes mod"
Item-Editor.html,{18:80},,,80,,VLA_AR.part_barrel_licensed_jak,Jakobs Ricochet,Jakobs Ricochet mod,Jakobs Ricochet mod,,Jakobs Ricochet mod
Item-Editor.html,{18:81},,,81,,VLA_AR.part_barrel_licensed_ted,"Tediore Reload, no stat changes","Tediore Reload, no stat changes","Tediore Reload, no stat changes",,"Tediore Reload, no stat changes"
Item-Editor.html,{18:82},,,82,,VLA_AR.part_barrel_licensed_ted_shooting,"Tediore Shooting, no stat changes","Tediore Shooting, no stat changes","Tediore Shooting, no stat changes",,"Tediore Shooting, no stat changes"
Item-Editor.html,{18:83},,,83,,VLA_AR.part_barrel_licensed_ted_mirv,"Tediore MIRV, no stat changes","Tediore MIRV, no stat changes mod","Tediore MIRV, no stat changes mod",,"Tediore MIRV, no stat changes mod"
Item-Editor.html,{18:84},,,84,,VLA_AR.part_barrel_licensed_hyp,"Hyperion Shield visual accessory, no stat changes","Hyperion Shield visual accessory, no stat changes","Hyperion Shield visual accessory, no stat changes",,"Hyperion Shield visual accessory, no stat changes"
Item-Editor.html,{18:13},,,13,,VLA_AR.part_mag_01,"2.9s Reload, 40 Shots","2.9s Reload, 40 Shots mod","2.9s Reload, 40 Shots mod",,"2.9s Reload, 40 Shots mod"
Item-Editor.html,{18:14},,,14,,VLA_AR.part_mag_02,"3.4s Reload, 50 Shots","3.4s Reload, 50 Shots mod","3.4s Reload, 50 Shots mod",,"3.4s Reload, 50 Shots mod"
Item-Editor.html,{18:15},,,15,,VLA_AR.part_mag_03_tor,"2.8s Reload, +Damage, +Acc, -Fire Rate, 30 Shots, Torgue","2.8s Reload, +Damage, +Acc, -Fire Rate, 30 Shots, Torgue mod","2.8s Reload, +Damage, +Acc, -Fire Rate, 30 Shots, Torgue mod",,"2.8s Reload, +Damage, +Acc, -Fire Rate, 30 Shots, Torgue mod"
Item-Editor.html,{18:16},,,16,,VLA_AR.part_mag_04_cov,"5.5s Reload, -Damage, -Acc, 61 Shots, CoV Mag","5.5s Reload, -Damage, -Acc, 61 Shots, CoV Mag mod","5.5s Reload, -Damage, -Acc, 61 Shots, CoV Mag mod",,"5.5s Reload, -Damage, -Acc, 61 Shots, CoV Mag mod"
Item-Editor.html,{18:17},,,17,,VLA_AR.part_mag_05_borg,"3.7s Reload, -Damage, +Fire Rate, 60 Shots, RIpper Mag","3.7s Reload, -Damage, +Fire Rate, 60 Shots, RIpper Mag mod","3.7s Reload, -Damage, +Fire Rate, 60 Shots, RIpper Mag mod",,"3.7s Reload, -Damage, +Fire Rate, 60 Shots, RIpper Mag mod"
Item-Editor.html,{18:20},,,20,,VLA_AR.part_mag_ted_thrown_01,2.0s Reload,2.0s Reload mod,2.0s Reload mod,,2.0s Reload mod
Item-Editor.html,{18:21},,,21,,VLA_AR.part_mag_ted_thrown_02,2.0s Reload,2.0s Reload mod,2.0s Reload mod,,2.0s Reload mod
Item-Editor.html,{18:22},,,22,,VLA_AR.part_mag_ted_thrown_03_tor,2.0s Reload,2.0s Reload mod,2.0s Reload mod,,2.0s Reload mod
Item-Editor.html,{18:23},,,23,,VLA_AR.part_mag_ted_thrown_04_cov,3.0s Reload,3.0s Reload mod,3.0s Reload mod,,3.0s Reload mod
Item-Editor.html,{18:24},,,24,,VLA_AR.part_mag_ted_thrown_05_bor,3.0s Reload,3.0s Reload mod,3.0s Reload mod,,3.0s Reload mod
Item-Editor.html,{18:25},,,25,,VLA_AR.part_scope_ironsight,ADS,ADS mod,ADS mod,,ADS mod
Item-Editor.html,{18:26},,,26,,VLA_AR.part_scope_01_lens_01,ADS +Zoom,ADS +Zoom mod,ADS +Zoom mod,,ADS +Zoom mod
Item-Editor.html,{18:27},,,27,,VLA_AR.part_scope_01_lens_02,ADS +Zoom,ADS +Zoom mod,ADS +Zoom mod,,ADS +Zoom mod
Item-Editor.html,{18:28},,,28,,VLA_AR.part_scope_02_lens_01,ADS +++Zoom,ADS +++Zoom mod,ADS +++Zoom mod,,ADS +++Zoom mod
Item-Editor.html,{18:29},,,29,,VLA_AR.part_scope_02_lens_02,ADS ++Zoom,ADS ++Zoom mod,ADS ++Zoom mod,,ADS ++Zoom mod
Item-Editor.html,{18:30},,,30,,VLA_AR.part_scope_acc_s01_l01_a,+Damage,Damage mod,Damage mod,,Damage mod
Item-Editor.html,{18:31},,,31,,VLA_AR.part_scope_acc_s01_l01_b,-Reload Speed,Reload Speed mod,Reload Speed mod,,Reload Speed mod
Item-Editor.html,{18:32},,,32,,VLA_AR.part_scope_acc_s02_l01_a,VLA_AR_Scope_02_A,ADS prof mod,ADS prof mod,,ADS prof mod
Item-Editor.html,{18:33},,,33,,VLA_AR.part_scope_acc_s02_l01_b,+Ammo,Ammo mod,Ammo mod,,Ammo mod
Item-Editor.html,{18:34},,,34,,VLA_AR.part_scope_acc_s01_l02_a,+Damage,Damage mod,Damage mod,,Damage mod
Item-Editor.html,{18:35},,,35,,VLA_AR.part_scope_acc_s01_l02_b,-Reload Speed,Reload Speed mod,Reload Speed mod,,Reload Speed mod
Item-Editor.html,{18:36},,,36,,VLA_AR.part_scope_acc_s02_l02_a,VLA_AR_Scope_02_A,ADS prof mod,ADS prof mod,,ADS prof mod
Item-Editor.html,{18:37},,,37,,VLA_AR.part_scope_acc_s02_l02_b,+Ammo,Ammo mod,Ammo mod,,Ammo mod
Item-Editor.html,{18:38},,,38,,VLA_AR.part_grip_05a_ted_legs,"Tediore reload modifier: Legs, no stat changes","Tediore reload modifier: Legs, no stat changes","Tediore reload modifier: Legs, no stat changes",,"Tediore reload modifier: Legs, no stat changes"
Item-Editor.html,{18:39},,,39,,VLA_AR.part_grip_05c_ted_jav,"Tediore reload modifier: Javelin, no stat changes","Tediore reload modifier: Javelin, no stat changes","Tediore reload modifier: Javelin, no stat changes",,"Tediore reload modifier: Javelin, no stat changes"
Item-Editor.html,{18:40},,,40,,VLA_AR.part_grip_05b_ted_homing,"Tediore reload modifier: Homing, no stat changes","Tediore reload modifier: Homing, no stat changes","Tediore reload modifier: Homing, no stat changes",,"Tediore reload modifier: Homing, no stat changes"
Item-Editor.html,{18:41},,,41,,VLA_AR.part_grip_01,+Damage,Damage mod,Damage mod,,Damage mod
Item-Editor.html,{18:42},,,42,,VLA_AR.part_grip_02,+Fire Rate,Fire Rate mod,Fire Rate mod,,Fire Rate mod
Item-Editor.html,{18:43},,,43,,VLA_AR.part_grip_03,-Reload Speed,Reload Speed mod,Reload Speed mod,,Reload Speed mod
Item-Editor.html,{18:44},,,44,,VLA_AR.part_grip_04_hyp,Hyperion Grip,"Hyperion Grip, -Acc, Acc increases with continuous fire mod","Hyperion Grip, -Acc, Acc increases with continuous fire mod",,"Hyperion Grip, -Acc, Acc increases with continuous fire mod"
Item-Editor.html,{18:45},,,45,,VLA_AR.part_underbarrel_05_ammoswitcher,Daedalus Ammo Switch,Daedalus Ammo Switch mod,Used for Daedalus Ammo switch,,Daedalus Ammo Switch mod
Item-Editor.html,{18:46},,,46,,VLA_AR.part_underbarrel_04_atlas_ball,Atlas Tracker Grenades,Atlas Tracker Grenades mod,Atlas Tracker Grenades mod,,Atlas Tracker Grenades mod
Item-Editor.html,{18:47},,,47,,VLA_AR.part_underbarrel_04_atlas,Atlas Tracker Darts,Atlas Tracker Darts mod,Atlas Tracker Darts mod,,Atlas Tracker Darts mod
Item-Editor.html,{18:48},,,48,,VLA_AR.part_underbarrel_03_bipod,Alt Fire - Bipod,Alt Fire - Bipod mod,Alt Fire - Bipod mod,,Alt Fire - Bipod mod
Item-Editor.html,{18:49},,,49,,VLA_AR.part_underbarrel_01_grenadelauncher,Alt Fire - Grenade Launcher,Alt Fire - Grenade Launcher mod,Alt Fire - Grenade Launcher mod,,Alt Fire - Grenade Launcher mod
Item-Editor.html,{18:69},,,69,,VLA_AR.part_underbarrel_07_dualdamage,Aegon's Dream Alt Fire - Extra Barrel,Aegon's Dream Alt Fire - Extra Barrel mod,Aegon's Dream Alt Fire - Extra Barrel mod,,Aegon's Dream Alt Fire - Extra Barrel mod
Item-Editor.html,{18:85},,,85,,VLA_AR.part_underbarrel_06_malswitch,Maliwan Element Switch,Maliwan Element Switch mod,Used for Maliwan elemental switch,,Maliwan Element Switch mod
Item-Editor.html,{18:86},,,86,,VLA_AR.part_underbarrel_07_secondbarrel,Alt Fire - Extra Barrel,Alt Fire - Extra Barrel mod,Alt Fire - Extra Barrel mod,,Alt Fire - Extra Barrel mod
Item-Editor.html,{18:87},,,87,,VLA_AR.part_underbarrel_02_shotgun,Alt Fire - Shotgun,Alt Fire - Shotgun mod,Alt Fire - Shotgun mod,,Alt Fire - Shotgun mod
Item-Editor.html,{18:90},,,90,,VLA_AR.part_underbarrel_wf_overdrive,Overdrive - Switches to a secondary Magazine that can be fired on Full Auto,Overdrive - Switches to a secondary Magazine that can be fired on Full Auto mod,Overdrive - Switches to a secondary Magazine that can be fired on Full Auto mod,,Overdrive - Switches to a secondary Magazine that can be fired on Full Auto mod
Item-Editor.html,{18:92},,,92,,VLA_AR.part_underbarrel_02_wf_scrapcannon,Scrap Cannon - Fires a spread of shrapnel from teh Underbarrel,Scrap Cannon - Fires a spread of shrapnel from teh Underbarrel mod,Scrap Cannon - Fires a spread of shrapnel from teh Underbarrel mod,,Scrap Cannon - Fires a spread of shrapnel from teh Underbarrel mod
Item-Editor.html,{18:50},,,50,,VLA_AR.part_underbarrel_grenade_acc,Grenade Launcher Acc - No Stat Changes,Grenade Launcher Acc - No Stat Changes mod,Grenade Launcher Acc - No Stat Changes mod,,Grenade Launcher Acc - No Stat Changes mod
Item-Editor.html,{18:51},,,51,,VLA_AR.part_underbarrel_shotgun_acc,Increases Shotgun DMG,Increases Shotgun DMG mod,Increases Shotgun DMG mod,,Increases Shotgun DMG mod
Item-Editor.html,{18:52},,,52,,VLA_AR.part_underbarrel_bipod_acc,Alt Fire - Motile Bipod,Alt Fire - Motile Bipod mod,Alt Fire - Motile Bipod mod,,Alt Fire - Motile Bipod mod
Item-Editor.html,{18:53},,,53,,VLA_AR.part_underbarrel_secondbarrel_acc_a,Extra Barrel Acc - No Stat Changes,Extra Barrel Acc - No Stat Changes mod,Extra Barrel Acc - No Stat Changes mod,,Extra Barrel Acc - No Stat Changes mod
Item-Editor.html,{18:54},,,54,,VLA_AR.part_underbarrel_secondbarrel_acc_b,Extra Barrel Acc - +Ammo,Extra Barrel Acc - +Ammo mod,Extra Barrel Acc - +Ammo mod,,Extra Barrel Acc - +Ammo mod
Item-Editor.html,{18:55},,,55,,VLA_AR.part_underbarrel_secondbarrel_acc_c,Extra Barrel Acc - No Stat Changes,Extra Barrel Acc - No Stat Changes mod,Extra Barrel Acc - No Stat Changes mod,,Extra Barrel Acc - No Stat Changes mod
Item-Editor.html,{18:66},,,66,,VLA_AR.part_underbarrel_07_acc_vis,Dual Damage Acc - No Stat Changes,Dual Damage Acc - No Stat Changes mod,Dual Damage Acc - No Stat Changes mod,,Dual Damage Acc - No Stat Changes mod
Item-Editor.html,{18:67},,,67,,VLA_AR.part_underbarrel_07_b,Dual Damage Acc - No Stat Changes,Dual Damage Acc - No Stat Changes mod,Dual Damage Acc - No Stat Changes mod,,Dual Damage Acc - No Stat Changes mod
Item-Editor.html,{18:89},,,89,,VLA_AR.part_underbarrel_overdrive_acc,Overdrive Acc - No Stat Changes,Overdrive Acc - No Stat Changes mod,Overdrive Acc - No Stat Changes mod,,Overdrive Acc - No Stat Changes mod
Item-Editor.html,{18:91},,,91,,VLA_AR.part_underbarrel_scrap_acc,Increases Scrap Cannon Damage,Increases Scrap Cannon Damage mod,Increases Scrap Cannon Damage mod,,Increases Scrap Cannon Damage mod
Item-Editor.html,{18:56},,,56,,VLA_AR.part_foregrip_01,+Damage,Damage mod,Damage mod,,Damage mod
Item-Editor.html,{18:57},,,57,,VLA_AR.part_foregrip_02,+Fire Rate,Fire Rate mod,Fire Rate mod,,Fire Rate mod
Item-Editor.html,{18:58},,,58,,VLA_AR.part_foregrip_03,+Accuracy,Accuracy mod,Accuracy mod,,Accuracy mod
Item-Editor.html,{18:72},,,72,,VLA_AR.part_barrel_01_a,+Damage,Damage mod,Damage mod,,Damage mod
Item-Editor.html,{18:73},,,73,,VLA_AR.part_barrel_01_b,+Crit Damage,Crit Damage mod,Crit Damage mod,,Crit Damage mod
Item-Editor.html,{18:74},,,74,,VLA_AR.part_barrel_01_c,+Ammo,Ammo mod,Ammo mod,,Ammo mod
Item-Editor.html,{18:75},,,75,,VLA_AR.part_barrel_01_d,+Accuracy,Accuracy mod,Accuracy mod,,Accuracy mod
Item-Editor.html,{18:76},,,76,,VLA_AR.part_barrel_02_a,+Damage,Damage mod,Damage mod,,Damage mod
Item-Editor.html,{18:77},,,77,,VLA_AR.part_barrel_02_b,+Accuracy,Accuracy mod,Accuracy mod,,Accuracy mod
Item-Editor.html,{18:78},,,78,,VLA_AR.part_barrel_02_c,+Fire Rate,Fire Rate mod,Fire Rate mod,,Fire Rate mod
Item-Editor.html,{18:79},,,79,,VLA_AR.part_barrel_02_d,+Fire Rate,Fire Rate mod,Fire Rate mod,,Fire Rate mod
Item-Editor.html,{18:95},,,95,,VLA_AR.comp_01_common,Common,"Item Type ID: 18, Item ID: 95 mod","Item Type ID: 18, Item ID: 95 mod",,"Item Type ID: 18, Item ID: 95 mod"
Item-Editor.html,{18:96},,,96,,VLA_AR.comp_02_uncommon,Uncommon,"Item Type ID: 18, Item ID: 96 mod","Item Type ID: 18, Item ID: 96 mod",,"Item Type ID: 18, Item ID: 96 mod"
Item-Editor.html,{18:97},,,97,,VLA_AR.comp_03_rare,Rare,"Item Type ID: 18, Item ID: 97 mod","Item Type ID: 18, Item ID: 97 mod",,"Item Type ID: 18, Item ID: 97 mod"
Item-Editor.html,{18:98},,,98,,VLA_AR.comp_04_epic,Epic,"Item Type ID: 18, Item ID: 98 mod","Item Type ID: 18, Item ID: 98 mod",,"Item Type ID: 18, Item ID: 98 mod"
Item-Editor.html,{18:88},,,88,,VLA_AR.comp_05_legendary_DualDamage,Legendary - Aegon's Dream,"Item Type ID: 18, Item ID: 88 mod",Aegon's Dream,,"Item Type ID: 18, Item ID: 88 mod"
Item-Editor.html,{18:63},,,63,,VLA_AR.comp_05_legendary_Lucian,Legendary - Lucian's Flank,"Item Type ID: 18, Item ID: 63 mod",Lucian's Flank,,"Item Type ID: 18, Item ID: 63 mod"
Item-Editor.html,{18:93},,,93,,VLA_AR.comp_05_legendary_WF,Legendary - Whiskey Foxtrot,"Item Type ID: 18, Item ID: 93 mod",Whiskey Foxtrot,,"Item Type ID: 18, Item ID: 93 mod"
Item-Editor.html,{18:65},,,65,,VLA_AR.comp_05_legendary_WomboCombo,Legendary - Wombo Combo,"Item Type ID: 18, Item ID: 65 mod",Wombo Combo,,"Item Type ID: 18, Item ID: 65 mod"
Item-Editor.html,{18:2},,,2,,VLA_AR.part_body,VLA_AR_Body,"No Stat Changes, always present","No Stat Changes, always present",,"No Stat Changes, always present"
Item-Editor.html,{22:3},,,3,,VLA_SM.part_body_a,-Reload Speed,Reload speed mod,Reload speed mod,,Reload speed mod
Item-Editor.html,{22:4},,,4,,VLA_SM.part_body_b,+Ammo,Mag size mod,Mag size mod,,Mag size mod
Item-Editor.html,{22:5},,,5,,VLA_SM.part_body_c,+Accuracy,Accuracy mod,Accuracy mod,,Accuracy mod
Item-Editor.html,{22:6},,,6,,VLA_SM.part_body_d,VLA_SM_Body_D,VLA_SM_Body_D mod,VLA_SM_Body_D mod,,VLA_SM_Body_D mod
Item-Editor.html,{22:25},,,25,,VLA_SM.part_body_flap,VLA_SM_Body_Flap,VLA_SM_Body_Flap mod,VLA_SM_Body_Flap mod,,VLA_SM_Body_Flap mod
Item-Editor.html,{22:7},,,7,,VLA_SM.part_barrel_01,Boory,Attribute'Weapon Part Barrel Value': +1,Attribute'Weapon Part Barrel Value': +1,,Attribute'Weapon Part Barrel Value': +1
Item-Editor.html,{22:8},,,8,,VLA_SM.part_barrel_02,Flewdy,Attribute'Weapon Part Barrel Value': +2,Attribute'Weapon Part Barrel Value': +2,,Attribute'Weapon Part Barrel Value': +2
Item-Editor.html,{22:66},,,66,,VLA_SM.part_barrel_01_kaoson,Kaoson,"Kaoson, 402 x 2 DMG, 83% Acc, 10.5/s Fire Rate mod",Granted,,"Kaoson, 402 x 2 DMG, 83% Acc, 10.5/s Fire Rate mod"
Item-Editor.html,{22:68},,,68,,VLA_SM.part_barrel_01_onslaught,Onslaught,Keep It Coming - There's a 30% Chance for every bullet fired to deal extra Damage and not consume Ammo,Keep It Coming - There's a 30% Chance for every bullet fired to deal extra Damage and not consume Ammo,,Keep It Coming - There's a 30% Chance for every bullet fired to deal extra Damage and not consume Ammo
